consumer_number,family_members,working_members,ages,units_consumed,cost_per_unit,usage_hours,Power_Rating_W,Units_Consumed_Per_Hour_kWh,Base Tariff (cents/kWh),Final Per Unit Cost (cents/kWh),max_length,appliance_name_encoded,location_encoded,name_encoded,email_encoded,password_encoded,month_encoded,energy_consumption
42771,7,4,37,842,4,16.7,581.25,0.58125,12.38819176,13.37575637,4,16,4,26,42,515,7,3368
42771,7,4,37,842,4,16.8,581.25,0.58125,12.38819176,13.37575637,4,2,4,26,42,515,7,3368
42771,7,4,37,842,4,5.2,581.25,0.58125,12.38819176,13.37575637,4,13,4,26,42,515,7,3368
42771,7,4,37,842,4,20.3,581.25,0.58125,12.38819176,13.37575637,4,4,4,26,42,515,7,3368
42927,6,5,53,559,4,17.7,1100,1.1,16.94,18.06,5,15,11,240,258,236,8,2236
42927,6,5,53,559,4,14.5,1100,1.1,16.94,18.06,5,14,11,240,258,236,8,2236
42927,6,5,53,559,4,22.3,1100,1.1,16.94,18.06,5,3,11,240,258,236,8,2236
42927,6,5,53,559,4,21.3,1100,1.1,16.94,18.06,5,9,11,240,258,236,8,2236
42927,6,5,53,559,4,7.2,1100,1.1,16.94,18.06,5,0,11,240,258,236,8,2236
42949,7,1,49,773,10,22.3,458.3333333,0.458333333,12.38819176,13.37575637,3,9,1,237,257,100,2,7730
42949,7,1,49,773,10,7.4,458.3333333,0.458333333,12.38819176,13.37575637,3,2,1,237,257,100,2,7730
42949,7,1,49,773,10,2.2,458.3333333,0.458333333,12.38819176,13.37575637,3,13,1,237,257,100,2,7730
42975,7,4,60,984,4,17.1,768.75,0.76875,12.38819176,13.37575637,4,9,13,127,108,934,6,3936
42975,7,4,60,984,4,16.2,768.75,0.76875,12.38819176,13.37575637,4,11,13,127,108,934,6,3936
42975,7,4,60,984,4,21.5,768.75,0.76875,12.38819176,13.37575637,4,7,13,127,108,934,6,3936
42975,7,4,60,984,4,23.8,768.75,0.76875,12.38819176,13.37575637,4,4,13,127,108,934,6,3936
43121,1,0,52,647,7,7.1,570,0.57,16.94,18.06,4,5,11,44,54,877,0,4529
43121,1,0,52,647,7,8.9,570,0.57,16.94,18.06,4,16,11,44,54,877,0,4529
43121,1,0,52,647,7,6.5,570,0.57,16.94,18.06,4,3,11,44,54,877,0,4529
43121,1,0,52,647,7,19.9,570,0.57,16.94,18.06,4,0,11,44,54,877,0,4529
43195,4,1,52,350,6,23.6,862.5,0.8625,6.47,5.94,4,4,12,528,568,645,4,2100
43195,4,1,52,350,6,3.4,862.5,0.8625,6.47,5.94,4,16,12,528,568,645,4,2100
43195,4,1,52,350,6,12.7,862.5,0.8625,6.47,5.94,4,15,12,528,568,645,4,2100
43195,4,1,52,350,6,3.3,862.5,0.8625,6.47,5.94,4,11,12,528,568,645,4,2100
43401,6,2,35,237,4,5.1,637.5,0.6375,19.88,20.71,2,2,7,478,542,153,5,948
43401,6,2,35,237,4,23.4,637.5,0.6375,19.88,20.71,2,9,7,478,542,153,5,948
43506,1,0,5,630,9,1.8,925,0.925,14.51,20.77,3,9,8,567,555,163,5,5670
43506,1,0,5,630,9,11.5,925,0.925,14.51,20.77,3,6,8,567,555,163,5,5670
43506,1,0,5,630,9,16.5,925,0.925,14.51,20.77,3,2,8,567,555,163,5,5670
43660,5,2,32,692,7,14.7,428.3333333,0.428333333,10.18,7.99,4,14,6,644,691,837,9,4844
43660,5,2,32,692,7,14.8,428.3333333,0.428333333,10.18,7.99,4,7,6,644,691,837,9,4844
43660,5,2,32,692,7,15.4,428.3333333,0.428333333,10.18,7.99,4,8,6,644,691,837,9,4844
43660,5,2,32,692,7,7.1,428.3333333,0.428333333,10.18,7.99,4,10,6,644,691,837,9,4844
43671,5,5,34,237,8,12.8,836.6666667,0.836666667,16.94,18.06,4,8,11,843,886,352,9,1896
43671,5,5,34,237,8,9.7,836.6666667,0.836666667,16.94,18.06,4,3,11,843,886,352,9,1896
43671,5,5,34,237,8,19.3,836.6666667,0.836666667,16.94,18.06,4,4,11,843,886,352,9,1896
43671,5,5,34,237,8,13.9,836.6666667,0.836666667,16.94,18.06,4,6,11,843,886,352,9,1896
44071,7,6,31,241,5,17.8,787.5,0.7875,13.99,18.57,3,2,9,793,901,399,5,1205
44071,7,6,31,241,5,2.6,787.5,0.7875,13.99,18.57,3,1,9,793,901,399,5,1205
44071,7,6,31,241,5,13.3,787.5,0.7875,13.99,18.57,3,0,9,793,901,399,5,1205
44095,3,1,60,953,9,3.1,1600,1.6,14.51,20.77,3,17,8,326,331,192,10,8577
44095,3,1,60,953,9,20.2,1600,1.6,14.51,20.77,3,9,8,326,331,192,10,8577
44095,3,1,60,953,9,7.5,1600,1.6,14.51,20.77,3,0,8,326,331,192,10,8577
44204,2,1,49,767,8,6.4,942,0.942,12.38819176,13.37575637,5,17,13,97,90,740,5,6136
44204,2,1,49,767,8,10.7,942,0.942,12.38819176,13.37575637,5,12,13,97,90,740,5,6136
44204,2,1,49,767,8,14.8,942,0.942,12.38819176,13.37575637,5,5,13,97,90,740,5,6136
44204,2,1,49,767,8,10.7,942,0.942,12.38819176,13.37575637,5,6,13,97,90,740,5,6136
44204,2,1,49,767,8,7.8,942,0.942,12.38819176,13.37575637,5,3,13,97,90,740,5,6136
44247,3,2,37,645,10,23.5,675,0.675,12.38819176,13.37575637,5,9,10,456,500,427,8,6450
44247,3,2,37,645,10,22.1,675,0.675,12.38819176,13.37575637,5,14,10,456,500,427,8,6450
44247,3,2,37,645,10,23.1,675,0.675,12.38819176,13.37575637,5,12,10,456,500,427,8,6450
44247,3,2,37,645,10,1.3,675,0.675,12.38819176,13.37575637,5,0,10,456,500,427,8,6450
44247,3,2,37,645,10,16.3,675,0.675,12.38819176,13.37575637,5,0,10,456,500,427,8,6450
44277,3,2,50,469,10,14.4,681.25,0.68125,8.09,6.3,4,7,0,452,491,385,5,4690
44277,3,2,50,469,10,15.2,681.25,0.68125,8.09,6.3,4,12,0,452,491,385,5,4690
44277,3,2,50,469,10,10.1,681.25,0.68125,8.09,6.3,4,6,0,452,491,385,5,4690
44277,3,2,50,469,10,13.9,681.25,0.68125,8.09,6.3,4,3,0,452,491,385,5,4690
44538,8,7,28,184,8,3.4,1050,1.05,6.47,5.94,3,3,12,891,908,937,8,1472
44538,8,7,28,184,8,11.2,1050,1.05,6.47,5.94,3,16,12,891,908,937,8,1472
44538,8,7,28,184,8,7.7,1050,1.05,6.47,5.94,3,6,12,891,908,937,8,1472
44699,5,1,44,742,6,13.6,925,0.925,13.99,18.57,2,16,9,90,148,695,9,4452
44699,5,1,44,742,6,13.3,925,0.925,13.99,18.57,2,14,9,90,148,695,9,4452
44700,8,7,41,299,7,14.9,291.6666667,0.291666667,7.58,4.46,4,12,5,310,348,277,9,2093
44700,8,7,41,299,7,7.5,291.6666667,0.291666667,7.58,4.46,4,7,5,310,348,277,9,2093
44700,8,7,41,299,7,21.9,291.6666667,0.291666667,7.58,4.46,4,16,5,310,348,277,9,2093
44700,8,7,41,299,7,18.5,291.6666667,0.291666667,7.58,4.46,4,0,5,310,348,277,9,2093
44805,2,0,60,956,7,14.6,920,0.92,13.99,18.57,5,9,9,577,611,502,11,6692
44805,2,0,60,956,7,11,920,0.92,13.99,18.57,5,6,9,577,611,502,11,6692
44805,2,0,60,956,7,24,920,0.92,13.99,18.57,5,5,9,577,611,502,11,6692
44805,2,0,60,956,7,19.9,920,0.92,13.99,18.57,5,0,9,577,611,502,11,6692
44805,2,0,60,956,7,16.8,920,0.92,13.99,18.57,5,0,9,577,611,502,11,6692
44878,3,2,56,139,6,10.1,755,0.755,7.58,4.46,4,6,5,637,638,310,8,834
44878,3,2,56,139,6,6.4,755,0.755,7.58,4.46,4,4,5,637,638,310,8,834
44878,3,2,56,139,6,3.6,755,0.755,7.58,4.46,4,8,5,637,638,310,8,834
44878,3,2,56,139,6,18.6,755,0.755,7.58,4.46,4,0,5,637,638,310,8,834
44880,8,3,56,811,9,3.9,1500,1.5,12.38819176,13.37575637,4,1,13,820,892,971,1,7299
44880,8,3,56,811,9,16,1500,1.5,12.38819176,13.37575637,4,0,13,820,892,971,1,7299
44880,8,3,56,811,9,22.7,1500,1.5,12.38819176,13.37575637,4,0,13,820,892,971,1,7299
44880,8,3,56,811,9,8.7,1500,1.5,12.38819176,13.37575637,4,0,13,820,892,971,1,7299
44962,1,0,53,163,8,11.8,78.33333333,0.078333333,12.38819176,13.37575637,4,13,4,155,197,818,7,1304
44962,1,0,53,163,8,20.1,78.33333333,0.078333333,12.38819176,13.37575637,4,5,4,155,197,818,7,1304
44962,1,0,53,163,8,21.3,78.33333333,0.078333333,12.38819176,13.37575637,4,7,4,155,197,818,7,1304
44962,1,0,53,163,8,21.6,78.33333333,0.078333333,12.38819176,13.37575637,4,0,4,155,197,818,7,1304
44979,5,5,39,649,4,17.5,755,0.755,19.88,20.71,4,4,7,762,798,485,8,2596
44979,5,5,39,649,4,8.4,755,0.755,19.88,20.71,4,1,7,762,798,485,8,2596
44979,5,5,39,649,4,22,755,0.755,19.88,20.71,4,10,7,762,798,485,8,2596
44979,5,5,39,649,4,23,755,0.755,19.88,20.71,4,0,7,762,798,485,8,2596
45010,5,4,36,961,8,8.8,1005,1.005,8.09,6.3,3,8,0,159,186,255,2,7688
45010,5,4,36,961,8,11.6,1005,1.005,8.09,6.3,3,17,0,159,186,255,2,7688
45010,5,4,36,961,8,23.5,1005,1.005,8.09,6.3,3,0,0,159,186,255,2,7688
45115,3,0,66,937,4,6.4,650,0.65,13.99,18.57,3,16,9,216,230,464,6,3748
45115,3,0,66,937,4,3.9,650,0.65,13.99,18.57,3,0,9,216,230,464,6,3748
45115,3,0,66,937,4,13.7,650,0.65,13.99,18.57,3,0,9,216,230,464,6,3748
45221,5,0,42,742,7,18.8,571.25,0.57125,12.38819176,13.37575637,5,2,1,739,778,169,1,5194
45221,5,0,42,742,7,20.9,571.25,0.57125,12.38819176,13.37575637,5,3,1,739,778,169,1,5194
45221,5,0,42,742,7,19.9,571.25,0.57125,12.38819176,13.37575637,5,14,1,739,778,169,1,5194
45221,5,0,42,742,7,2.7,571.25,0.57125,12.38819176,13.37575637,5,8,1,739,778,169,1,5194
45221,5,0,42,742,7,22.8,571.25,0.57125,12.38819176,13.37575637,5,0,1,739,778,169,1,5194
45360,2,0,44,527,7,12.1,783.75,0.78375,13.99,18.57,5,17,9,45,22,316,3,3689
45360,2,0,44,527,7,17.3,783.75,0.78375,13.99,18.57,5,5,9,45,22,316,3,3689
45360,2,0,44,527,7,8,783.75,0.78375,13.99,18.57,5,7,9,45,22,316,3,3689
45360,2,0,44,527,7,1.5,783.75,0.78375,13.99,18.57,5,15,9,45,22,316,3,3689
45360,2,0,44,527,7,3.1,783.75,0.78375,13.99,18.57,5,0,9,45,22,316,3,3689
45442,2,2,27,762,5,1.3,641.6666667,0.641666667,13.99,18.57,4,16,9,363,354,808,4,3810
45442,2,2,27,762,5,15.3,641.6666667,0.641666667,13.99,18.57,4,7,9,363,354,808,4,3810
45442,2,2,27,762,5,7.6,641.6666667,0.641666667,13.99,18.57,4,14,9,363,354,808,4,3810
45442,2,2,27,762,5,3.4,641.6666667,0.641666667,13.99,18.57,4,2,9,363,354,808,4,3810
45581,1,0,8,652,5,15.7,933.3333333,0.933333333,12.38819176,13.37575637,3,3,2,875,925,783,8,3260
45581,1,0,8,652,5,13.5,933.3333333,0.933333333,12.38819176,13.37575637,3,11,2,875,925,783,8,3260
45581,1,0,8,652,5,20.7,933.3333333,0.933333333,12.38819176,13.37575637,3,4,2,875,925,783,8,3260
45591,1,1,28,467,6,11.6,42.5,0.0425,8.09,6.3,2,7,0,929,993,312,11,2802
45591,1,1,28,467,6,6.4,42.5,0.0425,8.09,6.3,2,8,0,929,993,312,11,2802
45621,2,0,75,516,6,18.6,1250,1.25,12.38819176,13.37575637,2,1,2,890,945,72,0,3096
45621,2,0,75,516,6,13.6,1250,1.25,12.38819176,13.37575637,2,15,2,890,945,72,0,3096
45740,5,0,52,705,10,11.6,1250,1.25,12.38819176,13.37575637,5,15,1,736,776,462,6,7050
45740,5,0,52,705,10,5.5,1250,1.25,12.38819176,13.37575637,5,4,1,736,776,462,6,7050
45740,5,0,52,705,10,2,1250,1.25,12.38819176,13.37575637,5,0,1,736,776,462,6,7050
45740,5,0,52,705,10,0.5,1250,1.25,12.38819176,13.37575637,5,0,1,736,776,462,6,7050
45740,5,0,52,705,10,14,1250,1.25,12.38819176,13.37575637,5,0,1,736,776,462,6,7050
45762,2,1,18,951,6,14,1191.666667,1.191666667,16.94,18.06,3,7,11,174,163,185,10,5706
45762,2,1,18,951,6,16.7,1191.666667,1.191666667,16.94,18.06,3,1,11,174,163,185,10,5706
45762,2,1,18,951,6,8.1,1191.666667,1.191666667,16.94,18.06,3,17,11,174,163,185,10,5706
45762,8,7,39,428,7,14.6,933.3333333,0.933333333,12.38819176,13.37575637,4,9,13,752,808,869,8,2996
45762,8,7,39,428,7,11.9,933.3333333,0.933333333,12.38819176,13.37575637,4,6,13,752,808,869,8,2996
45762,8,7,39,428,7,3.8,933.3333333,0.933333333,12.38819176,13.37575637,4,13,13,752,808,869,8,2996
45762,8,7,39,428,7,17.9,933.3333333,0.933333333,12.38819176,13.37575637,4,4,13,752,808,869,8,2996
45862,7,3,25,803,7,17.4,545,0.545,10.98,14.63,5,9,3,723,775,339,8,5621
45862,7,3,25,803,7,1.5,545,0.545,10.98,14.63,5,11,3,723,775,339,8,5621
45862,7,3,25,803,7,22.1,545,0.545,10.98,14.63,5,2,3,723,775,339,8,5621
45862,7,3,25,803,7,12.5,545,0.545,10.98,14.63,5,12,3,723,775,339,8,5621
45862,7,3,25,803,7,4.3,545,0.545,10.98,14.63,5,15,3,723,775,339,8,5621
45894,7,5,45,587,7,20.2,421.25,0.42125,16.94,18.06,4,8,11,668,719,531,10,4109
45894,7,5,45,587,7,2.5,421.25,0.42125,16.94,18.06,4,13,11,668,719,531,10,4109
45894,7,5,45,587,7,7.8,421.25,0.42125,16.94,18.06,4,4,11,668,719,531,10,4109
45894,7,5,45,587,7,23.6,421.25,0.42125,16.94,18.06,4,2,11,668,719,531,10,4109
45992,1,0,24,787,10,12.6,545,0.545,12.38819176,13.37575637,5,4,4,854,947,158,9,7870
45992,1,0,24,787,10,16.4,545,0.545,12.38819176,13.37575637,5,2,4,854,947,158,9,7870
45992,1,0,24,787,10,11,545,0.545,12.38819176,13.37575637,5,5,4,854,947,158,9,7870
45992,1,0,24,787,10,21.8,545,0.545,12.38819176,13.37575637,5,0,4,854,947,158,9,7870
45992,1,0,24,787,10,13.7,545,0.545,12.38819176,13.37575637,5,0,4,854,947,158,9,7870
46153,6,4,35,514,10,21.1,715,0.715,12.38819176,13.37575637,4,14,13,566,558,773,6,5140
46153,6,4,35,514,10,1.4,715,0.715,12.38819176,13.37575637,4,10,13,566,558,773,6,5140
46153,6,4,35,514,10,23,715,0.715,12.38819176,13.37575637,4,16,13,566,558,773,6,5140
46153,6,4,35,514,10,14.9,715,0.715,12.38819176,13.37575637,4,3,13,566,558,773,6,5140
46156,1,0,96,649,4,16.7,1100,1.1,8.09,6.3,2,15,0,681,724,674,9,2596
46156,1,0,96,649,4,22,1100,1.1,8.09,6.3,2,9,0,681,724,674,9,2596
46335,6,0,60,930,10,13.6,550,0.55,12.38819176,13.37575637,3,3,13,407,421,117,0,9300
46335,6,0,60,930,10,12.4,550,0.55,12.38819176,13.37575637,3,13,13,407,421,117,0,9300
46335,6,0,60,930,10,6.5,550,0.55,12.38819176,13.37575637,3,0,13,407,421,117,0,9300
46381,7,7,34,738,10,10,635,0.635,12.38819176,13.37575637,5,13,2,179,184,305,4,7380
46381,7,7,34,738,10,6.1,635,0.635,12.38819176,13.37575637,5,9,2,179,184,305,4,7380
46381,7,7,34,738,10,12,635,0.635,12.38819176,13.37575637,5,1,2,179,184,305,4,7380
46381,7,7,34,738,10,5.2,635,0.635,12.38819176,13.37575637,5,11,2,179,184,305,4,7380
46381,7,7,34,738,10,22.6,635,0.635,12.38819176,13.37575637,5,7,2,179,184,305,4,7380
46954,1,0,46,547,7,7.1,703.3333333,0.703333333,12.38819176,13.37575637,4,10,1,213,231,225,0,3829
46954,1,0,46,547,7,1.3,703.3333333,0.703333333,12.38819176,13.37575637,4,13,1,213,231,225,0,3829
46954,1,0,46,547,7,20.8,703.3333333,0.703333333,12.38819176,13.37575637,4,17,1,213,231,225,0,3829
46954,1,0,46,547,7,10.2,703.3333333,0.703333333,12.38819176,13.37575637,4,0,1,213,231,225,0,3829
47214,1,1,55,821,6,1.9,67.5,0.0675,19.88,20.71,3,2,7,533,608,652,6,4926
47214,1,1,55,821,6,7.2,67.5,0.0675,19.88,20.71,3,5,7,533,608,652,6,4926
47214,1,1,55,821,6,19.3,67.5,0.0675,19.88,20.71,3,0,7,533,608,652,6,4926
47269,2,2,42,500,9,11,253.3333333,0.253333333,8.09,6.3,4,8,0,523,586,418,6,4500
47269,2,2,42,500,9,11,253.3333333,0.253333333,8.09,6.3,4,13,0,523,586,418,6,4500
47269,2,2,42,500,9,2.5,253.3333333,0.253333333,8.09,6.3,4,16,0,523,586,418,6,4500
47269,2,2,42,500,9,12.3,253.3333333,0.253333333,8.09,6.3,4,0,0,523,586,418,6,4500
47282,4,4,36,663,8,19.7,825,0.825,13.99,18.57,2,4,9,176,178,492,1,5304
47282,4,4,36,663,8,16.7,825,0.825,13.99,18.57,2,12,9,176,178,492,1,5304
47301,3,0,32,932,9,14.5,1075,1.075,12.38819176,13.37575637,3,17,2,377,410,480,1,8388
47301,3,0,32,932,9,20.2,1075,1.075,12.38819176,13.37575637,3,12,2,377,410,480,1,8388
47301,3,0,32,932,9,16.6,1075,1.075,12.38819176,13.37575637,3,0,2,377,410,480,1,8388
47346,6,3,38,318,4,10.4,720,0.72,10.18,7.99,3,10,6,560,601,969,3,1272
47346,6,3,38,318,4,6.6,720,0.72,10.18,7.99,3,6,6,560,601,969,3,1272
47346,6,3,38,318,4,3.1,720,0.72,10.18,7.99,3,16,6,560,601,969,3,1272
47394,1,0,12,322,8,19.5,1500,1.5,16.94,18.06,2,17,11,430,465,589,1,2576
47394,1,0,12,322,8,6.3,1500,1.5,16.94,18.06,2,3,11,430,465,589,1,2576
47469,7,1,49,448,4,22.8,1350,1.35,12.38819176,13.37575637,3,4,1,446,477,595,1,1792
47469,7,1,49,448,4,8.3,1350,1.35,12.38819176,13.37575637,3,9,1,446,477,595,1,1792
47469,7,1,49,448,4,6.7,1350,1.35,12.38819176,13.37575637,3,0,1,446,477,595,1,1792
47528,1,0,100,637,8,11.3,471.25,0.47125,12.38819176,13.37575637,4,11,10,726,785,319,8,5096
47528,1,0,100,637,8,12.4,471.25,0.47125,12.38819176,13.37575637,4,10,10,726,785,319,8,5096
47528,1,0,100,637,8,10.2,471.25,0.47125,12.38819176,13.37575637,4,6,10,726,785,319,8,5096
47528,1,0,100,637,8,6.3,471.25,0.47125,12.38819176,13.37575637,4,7,10,726,785,319,8,5096
47571,7,0,48,828,4,23.7,428.3333333,0.428333333,8.09,6.3,4,8,0,39,14,251,2,3312
47571,7,0,48,828,4,8.1,428.3333333,0.428333333,8.09,6.3,4,7,0,39,14,251,2,3312
47571,7,0,48,828,4,1.7,428.3333333,0.428333333,8.09,6.3,4,14,0,39,14,251,2,3312
47571,7,0,48,828,4,4.7,428.3333333,0.428333333,8.09,6.3,4,0,0,39,14,251,2,3312
47710,6,0,41,705,10,9.5,571.25,0.57125,12.38819176,13.37575637,5,2,4,708,759,201,11,7050
47710,6,0,41,705,10,21.1,571.25,0.57125,12.38819176,13.37575637,5,3,4,708,759,201,11,7050
47710,6,0,41,705,10,1.6,571.25,0.57125,12.38819176,13.37575637,5,9,4,708,759,201,11,7050
47710,6,0,41,705,10,7.4,571.25,0.57125,12.38819176,13.37575637,5,10,4,708,759,201,11,7050
47710,6,0,41,705,10,14.2,571.25,0.57125,12.38819176,13.37575637,5,0,4,708,759,201,11,7050
47806,4,3,45,193,9,23.8,758.3333333,0.758333333,12.38819176,13.37575637,4,9,4,422,442,278,7,1737
47806,4,3,45,193,9,10.6,758.3333333,0.758333333,12.38819176,13.37575637,4,7,4,422,442,278,7,1737
47806,4,3,45,193,9,21.7,758.3333333,0.758333333,12.38819176,13.37575637,4,15,4,422,442,278,7,1737
47806,4,3,45,193,9,14.7,758.3333333,0.758333333,12.38819176,13.37575637,4,14,4,422,442,278,7,1737
47885,6,1,43,509,4,5.7,537.5,0.5375,12.38819176,13.37575637,2,3,2,473,535,680,5,2036
47885,6,1,43,509,4,1.3,537.5,0.5375,12.38819176,13.37575637,2,7,2,473,535,680,5,2036
47929,7,3,49,955,8,6.1,1142,1.142,13.99,18.57,5,3,9,60,13,165,5,7640
47929,7,3,49,955,8,14.8,1142,1.142,13.99,18.57,5,8,9,60,13,165,5,7640
47929,7,3,49,955,8,11.4,1142,1.142,13.99,18.57,5,17,9,60,13,165,5,7640
47929,7,3,49,955,8,17.6,1142,1.142,13.99,18.57,5,6,9,60,13,165,5,7640
47929,7,3,49,955,8,21.7,1142,1.142,13.99,18.57,5,14,9,60,13,165,5,7640
47977,1,0,20,869,7,21.3,153.3333333,0.153333333,12.38819176,13.37575637,3,11,4,205,154,234,0,6083
47977,1,0,20,869,7,12.8,153.3333333,0.153333333,12.38819176,13.37575637,3,5,4,205,154,234,0,6083
47977,1,0,20,869,7,15.3,153.3333333,0.153333333,12.38819176,13.37575637,3,13,4,205,154,234,0,6083
48030,6,5,37,214,7,16.1,386.6666667,0.386666667,12.38819176,13.37575637,4,10,10,404,422,349,4,1498
48030,6,5,37,214,7,17,386.6666667,0.386666667,12.38819176,13.37575637,4,12,10,404,422,349,4,1498
48030,6,5,37,214,7,2,386.6666667,0.386666667,12.38819176,13.37575637,4,15,10,404,422,349,4,1498
48030,6,5,37,214,7,23.3,386.6666667,0.386666667,12.38819176,13.37575637,4,0,10,404,422,349,4,1498
48053,5,1,60,853,6,4.6,1116.666667,1.116666667,12.38819176,13.37575637,3,17,13,522,598,400,7,5118
48053,5,1,60,853,6,6.7,1116.666667,1.116666667,12.38819176,13.37575637,3,12,13,522,598,400,7,5118
48053,5,1,60,853,6,22.2,1116.666667,1.116666667,12.38819176,13.37575637,3,9,13,522,598,400,7,5118
48187,2,1,43,981,5,5.3,662.5,0.6625,10.98,14.63,5,9,3,207,193,827,11,4905
48187,2,1,43,981,5,4.3,662.5,0.6625,10.98,14.63,5,12,3,207,193,827,11,4905
48187,2,1,43,981,5,5.7,662.5,0.6625,10.98,14.63,5,3,3,207,193,827,11,4905
48187,2,1,43,981,5,13.5,662.5,0.6625,10.98,14.63,5,11,3,207,193,827,11,4905
48187,2,1,43,981,5,17.1,662.5,0.6625,10.98,14.63,5,15,3,207,193,827,11,4905
48460,1,1,19,521,9,16.8,525,0.525,10.18,7.99,4,11,6,214,243,304,6,4689
48460,1,1,19,521,9,17.5,525,0.525,10.18,7.99,4,2,6,214,243,304,6,4689
48460,1,1,19,521,9,6.5,525,0.525,10.18,7.99,4,14,6,214,243,304,6,4689
48460,1,1,19,521,9,20.8,525,0.525,10.18,7.99,4,9,6,214,243,304,6,4689
48474,4,3,34,446,8,13.4,355,0.355,14.51,20.77,5,9,8,1,8,564,6,3568
48474,4,3,34,446,8,6.3,355,0.355,14.51,20.77,5,8,8,1,8,564,6,3568
48474,4,3,34,446,8,18.8,355,0.355,14.51,20.77,5,5,8,1,8,564,6,3568
48474,4,3,34,446,8,1.5,355,0.355,14.51,20.77,5,12,8,1,8,564,6,3568
48474,4,3,34,446,8,7.9,355,0.355,14.51,20.77,5,0,8,1,8,564,6,3568
48545,3,3,29,638,9,15.9,575,0.575,12.38819176,13.37575637,2,15,4,527,610,857,7,5742
48545,3,3,29,638,9,8.2,575,0.575,12.38819176,13.37575637,2,12,4,527,610,857,7,5742
48614,5,2,34,509,9,23.8,780,0.78,10.98,14.63,4,1,3,625,662,968,2,4581
48614,5,2,34,509,9,22.7,780,0.78,10.98,14.63,4,5,3,625,662,968,2,4581
48614,5,2,34,509,9,5.2,780,0.78,10.98,14.63,4,4,3,625,662,968,2,4581
48614,5,2,34,509,9,21.9,780,0.78,10.98,14.63,4,0,3,625,662,968,2,4581
49007,2,0,69,507,5,4.3,512.5,0.5125,13.99,18.57,5,13,9,460,459,602,2,2535
49007,2,0,69,507,5,3.9,512.5,0.5125,13.99,18.57,5,6,9,460,459,602,2,2535
49007,2,0,69,507,5,18.9,512.5,0.5125,13.99,18.57,5,11,9,460,459,602,2,2535
49007,2,0,69,507,5,7.7,512.5,0.5125,13.99,18.57,5,12,9,460,459,602,2,2535
49007,2,0,69,507,5,12.4,512.5,0.5125,13.99,18.57,5,4,9,460,459,602,2,2535
49366,2,1,30,560,8,22,42.5,0.0425,12.38819176,13.37575637,3,7,13,148,206,498,5,4480
49366,2,1,30,560,8,5.1,42.5,0.0425,12.38819176,13.37575637,3,8,13,148,206,498,5,4480
49366,2,1,30,560,8,5.1,42.5,0.0425,12.38819176,13.37575637,3,0,13,148,206,498,5,4480
49559,8,3,50,786,5,6.7,570,0.57,14.51,20.77,3,12,8,812,887,623,6,3930
49559,8,3,50,786,5,16.3,570,0.57,14.51,20.77,3,5,8,812,887,623,6,3930
49559,8,3,50,786,5,0.8,570,0.57,14.51,20.77,3,6,8,812,887,623,6,3930
49673,2,0,49,613,6,15.9,1127.5,1.1275,12.38819176,13.37575637,4,1,13,142,166,596,3,3678
49673,2,0,49,613,6,11.7,1127.5,1.1275,12.38819176,13.37575637,4,8,13,142,166,596,3,3678
49673,2,0,49,613,6,20,1127.5,1.1275,12.38819176,13.37575637,4,15,13,142,166,596,3,3678
49673,2,0,49,613,6,22.3,1127.5,1.1275,12.38819176,13.37575637,4,17,13,142,166,596,3,3678
49788,1,1,41,992,7,17.4,1170,1.17,6.47,5.94,4,6,12,188,174,87,8,6944
49788,1,1,41,992,7,17.1,1170,1.17,6.47,5.94,4,17,12,188,174,87,8,6944
49788,1,1,41,992,7,7.8,1170,1.17,6.47,5.94,4,8,12,188,174,87,8,6944
49788,1,1,41,992,7,11.3,1170,1.17,6.47,5.94,4,10,12,188,174,87,8,6944
49820,2,0,45,193,7,9.8,1050,1.05,12.38819176,13.37575637,4,16,10,936,997,613,2,1351
49820,2,0,45,193,7,4.4,1050,1.05,12.38819176,13.37575637,4,4,10,936,997,613,2,1351
49820,2,0,45,193,7,11.1,1050,1.05,12.38819176,13.37575637,4,15,10,936,997,613,2,1351
49820,2,0,45,193,7,10.7,1050,1.05,12.38819176,13.37575637,4,1,10,936,997,613,2,1351
49868,8,1,54,212,10,20.3,1233.333333,1.233333333,12.38819176,13.37575637,3,1,1,734,769,839,1,2120
49868,8,1,54,212,10,13.5,1233.333333,1.233333333,12.38819176,13.37575637,3,14,1,734,769,839,1,2120
49868,8,1,54,212,10,23.4,1233.333333,1.233333333,12.38819176,13.37575637,3,15,1,734,769,839,1,2120
49921,1,0,28,508,9,15.7,605,0.605,12.38819176,13.37575637,2,9,10,893,956,558,4,4572
49921,1,0,28,508,9,23.9,605,0.605,12.38819176,13.37575637,2,8,10,893,956,558,4,4572
50022,7,3,48,665,4,16.8,630,0.63,19.88,20.71,3,5,7,593,658,734,3,2660
50022,7,3,48,665,4,0.6,630,0.63,19.88,20.71,3,14,7,593,658,734,3,2660
50022,7,3,48,665,4,7.8,630,0.63,19.88,20.71,3,9,7,593,658,734,3,2660
50051,3,1,55,520,7,19.3,1200,1.2,7.58,4.46,3,13,5,298,320,497,11,3640
50051,3,1,55,520,7,13.6,1200,1.2,7.58,4.46,3,6,5,298,320,497,11,3640
50051,3,1,55,520,7,21.8,1200,1.2,7.58,4.46,3,17,5,298,320,497,11,3640
